ID,Text,UserName,UserFollowerCount,RetweetCount,Likes,CreatedAt,compound,score
1480722390195834888,RT : The man himself admits that $ETH isn’t ready for mass adoption and $USDT follows along. Its time for the rise of $XDC and $…,p.h.e.m.m.y♐🥇,159,37,0,Tue Jan 11 02:05:02 +0000 2022,0.5719,91.50399999999999
1480722391806349312,Thank you and !!! PaidInBitcoinI was so surprised to see the notification 🔔☺️🎉 $50… /haYGe5iakW,Kyle,6764,0,0,Tue Jan 11 02:05:03 +0000 2022,0.8902,6022.2029999999995
1480722393257627651,🔴 Sell $LINK [SPOT]LINKUSDTAverage Cost: $26.89Sell Price: $27.87Filled: 1.4875 LINK / 41.46 USDTPNL: $1.46… /tFLqWyRUsU,CryptoMatic Bot,1228,0,0,Tue Jan 11 02:05:03 +0000 2022,0.0,0.0
1480722394260013056,RT : Official “VA-11 HALL-A” Airdrop💰 500 winners will win a grand total of 5 billion $VALLHALLA tokens (10 million $VALLHA…,@Yogasedaw,386,28,0,Tue Jan 11 02:05:03 +0000 2022,0.872,337.464
1480722394364973063,"RT : Bitcoin Satoshi crypto blockchain Airdrop”Get FREE CRYPTO up to $10,000 unlimited times and 15% STAKING!Shop at…",Crypto Airdrops,1694,2,0,Tue Jan 11 02:05:03 +0000 2022,0.6514,1104.123
1480722395434414080,"Excellent project, i hope it will be one of the best project in the airdrop history. I am really ha… /fW8QKFl525",Abdul Lotif Shahin,43,0,0,Tue Jan 11 02:05:04 +0000 2022,0.8957,39.4108
1480722395551969284,RT : Turn away from the money changers and towards Bitcoin,GHOST OF Ragnar Danneskjold🇳🇬🏴󠁧󠁢󠁷󠁬󠁳󠁿🩺🔬,424,3,0,Tue Jan 11 02:05:04 +0000 2022,0.0,0.0
1480722395707019266,RT : My Off Threat before 2k deleted it! dazedgaming PZGD NBA NBAAllStar 2kfreeagent 2kcrewfinder 2k22 twitch Twitt…,Pro Zone Gaming Division,996,1,0,Tue Jan 11 02:05:04 +0000 2022,-0.5707,-568.9879
1480722399553363973,"RT : AIRCash is waiting for your arrival, and we will rush to the meta-universe together. Get some fresh airContract addr…",灯塔,1,268,0,Tue Jan 11 02:05:05 +0000 2022,0.3182,0.6364
1480722404531847168,RT : 💧 TTAP Airdrop 💧🏆 Task:          ➕ 5 USDT for 300 random participants.👨‍👩‍👧 Referral:   ➕ 25 USDT for top 20 referre…,Roysbtk,19,468,0,Tue Jan 11 02:05:06 +0000 2022,0.2023,4.046
1480722408759693315,RT : bitcoin going to make the biggest comeback ever.,Jesse Davies,93,215,0,Tue Jan 11 02:05:07 +0000 2022,0.0,0.0
1480722409028206598,"""Give me your tired, your poor,Your huddled masses yearning to breathe free,The… /uLe4b52BVC","Darío Llevat, M.D.",773,0,0,Tue Jan 11 02:05:07 +0000 2022,-0.34,-263.16
1480722410244653057,RT : Is BabyDoge only crypto not affected by Bitcoin too much ?,jafar,10,175,0,Tue Jan 11 02:05:07 +0000 2022,0.1139,1.2529
1480722413218414593,RT : Amazon stock as a public company:Down 6% in a day: 200+ times Down 15%+ over 3 days: 100+ times Down 80% or more: 6 ti…,Tony Pompliano,679,157,0,Tue Jan 11 02:05:08 +0000 2022,0.1779,120.97200000000001
1480722416318005250,"RT : Bitcoin Satoshi crypto blockchain AirdropNew Airdrop Yobit 📢“Get Free Coins”, play games and earn coins on Yobi…",Crypto Airdrops,1934,22,0,Tue Jan 11 02:05:09 +0000 2022,0.6908,1336.6979999999999
1480722420688322564,"RT : If you really wants to be Rich, Just HODL on a legit projects, not pump and rug projects. Ensure that you bag …",Rindang_Art,3,198,0,Tue Jan 11 02:05:10 +0000 2022,0.7351,2.9404
1480722421061722114,RT : 4JNET is a trust worthy project. It is confirmed by the MSB license and Certik audited.What else do you need?Blockchain NF…,Olegs Nikitins,42,7,0,Tue Jan 11 02:05:10 +0000 2022,0.7351,31.609299999999998
1480722429257388037,"RT : It’s time for our latest stats ⬇️Managed assets : $423,454,303 💰1,456 BTC 61,276 ETH99,107,727 USDC41,234,385 USDT…",Tasos,39,14,0,Tue Jan 11 02:05:12 +0000 2022,0.1779,7.116
