time,high,low,open,close,conversionType,conversionSymbol
1641917520,42130.04,42021.34,42021.34,42125.95,direct,
1641917580,42182.41,42125.95,42125.95,42145.38,direct,
1641917640,42150.84,42105.21,42145.38,42121.63,direct,
1641917700,42347.33,42121.63,42121.63,42345.82,direct,
1641917760,42382.32,42283.47,42345.82,42292.55,direct,
1641917820,42445.87,42278.9,42292.55,42440.38,direct,
1641917880,42440.59,42382.25,42440.38,42410.93,direct,
1641917940,42464.95,42395.54,42410.93,42397.7,direct,
1641918000,42419.09,42324.93,42397.7,42327.18,direct,
1641918060,42414.38,42310.68,42327.18,42408.28,direct,
1641918120,42408.28,42364.96,42408.28,42379.28,direct,
1641918180,42381.61,42321.11,42379.28,42329.56,direct,
1641918240,42359.67,42324.79,42329.56,42342.49,direct,
1641918300,42372.76,42331.73,42342.49,42367.91,direct,
1641918360,42372.88,42338.85,42367.91,42342.25,direct,
1641918420,42434.39,42338.27,42342.25,42417.72,direct,
1641918480,42483.23,42405.16,42417.72,42444.22,direct,
1641918540,42486.97,42432.45,42444.22,42486.81,direct,
1641918600,42587.48,42463.25,42486.81,42558.86,direct,
1641918660,42571.44,42494.49,42558.86,42504.03,direct,
1641918720,42526.45,42482.06,42504.03,42482.65,direct,
1641918780,42521.78,42467.53,42482.65,42521.78,direct,
1641918840,42599.14,42521.14,42521.78,42566.42,direct,
1641918900,42632.05,42564.87,42566.42,42620.05,direct,
1641918960,42696.11,42613.75,42620.05,42667.83,direct,
1641919020,42682.72,42643.89,42667.83,42673.47,direct,
1641919080,42717.04,42673.47,42673.47,42692.08,direct,
1641919140,42755.38,42668.1,42692.08,42739.74,direct,
1641919200,42899.17,42739.74,42739.74,42851.29,direct,
1641919260,42959.93,42828.49,42851.29,42846.24,direct,
1641919320,42857.34,42796.18,42846.24,42840.07,direct,
1641919380,42840.07,42789.67,42840.07,42833.91,direct,
1641919440,42854.16,42803.54,42833.91,42824.66,direct,
1641919500,42890.67,42824.66,42824.66,42870.1,direct,
1641919560,42879.66,42777.44,42870.1,42777.44,direct,
1641919620,42792.86,42691.46,42777.44,42691.46,direct,
1641919680,42714.42,42681.28,42691.46,42709.72,direct,
1641919740,42709.72,42684.6,42709.72,42684.6,direct,
1641919800,42821.99,42680.34,42684.6,42775.84,direct,
1641919860,42783.01,42721.8,42775.84,42726.05,direct,
1641919920,42773.35,42717.71,42726.05,42721.56,direct,
1641919980,42744.88,42707.18,42721.56,42732.56,direct,
1641920040,42746.86,42727.12,42732.56,42728.0,direct,
1641920100,42739.86,42697.09,42728.0,42737.12,direct,
1641920160,42765.35,42734.98,42737.12,42759.92,direct,
1641920220,42782.71,42736.55,42759.92,42739.56,direct,
1641920280,42756.33,42727.97,42739.56,42729.2,direct,
1641920340,42733.76,42700.11,42729.2,42721.35,direct,
1641920400,42783.56,42721.35,42721.35,42771.24,direct,
1641920460,42854.18,42768.86,42771.24,42850.46,direct,
1641920520,42932.93,42848.71,42850.46,42923.48,direct,
1641920580,43002.96,42893.44,42923.48,42960.79,direct,
1641920640,42986.18,42926.55,42960.79,42934.32,direct,
1641920700,42957.63,42917.71,42934.32,42929.5,direct,
1641920760,42945.56,42883.63,42929.5,42905.21,direct,
1641920820,42913.53,42883.64,42905.21,42906.3,direct,
1641920880,42912.92,42893.29,42906.3,42902.13,direct,
1641920940,42969.03,42901.4,42902.13,42969.03,direct,
1641921000,43012.29,42963.42,42969.03,43005.4,direct,
1641921060,43012.14,42970.27,43005.4,42998.13,direct,
1641921120,43113.11,42998.13,42998.13,43077.71,direct,
1641921180,43079.65,42985.51,43077.71,42997.64,direct,
1641921240,43039.32,42973.69,42997.64,43022.01,direct,
1641921300,43074.6,43018.18,43022.01,43050.64,direct,
1641921360,43064.38,42952.48,43050.64,42952.48,direct,
1641921420,42953.32,42912.08,42952.48,42946.0,direct,
1641921480,42973.54,42926.76,42946.0,42950.17,direct,
1641921540,42950.17,42895.17,42950.17,42911.46,direct,
1641921600,42924.1,42893.04,42911.46,42917.9,direct,
1641921660,42923.12,42858.81,42917.9,42868.88,direct,
1641921720,42895.3,42868.88,42868.88,42887.1,direct,
1641921780,42894.75,42454.82,42887.1,42466.53,direct,
1641921840,42639.36,42440.2,42466.53,42585.83,direct,
1641921900,42599.02,42442.62,42585.83,42465.97,direct,
1641921960,42486.99,42349.76,42465.97,42424.57,direct,
1641922020,42454.86,42362.51,42424.57,42437.17,direct,
1641922080,42476.56,42405.34,42437.17,42443.84,direct,
1641922140,42449.44,42399.92,42443.84,42404.31,direct,
1641922200,42431.22,42368.52,42404.31,42420.33,direct,
1641922260,42425.84,42398.65,42420.33,42413.28,direct,
1641922320,42440.05,42398.25,42413.28,42438.0,direct,
1641922380,42541.15,42438.0,42438.0,42512.0,direct,
1641922440,42543.17,42488.15,42512.0,42491.62,direct,
1641922500,42526.88,42488.11,42491.62,42503.87,direct,
1641922560,42504.41,42396.23,42503.87,42431.27,direct,
1641922620,42480.12,42418.02,42431.27,42469.27,direct,
1641922680,42500.79,42468.24,42469.27,42486.55,direct,
1641922740,42487.95,42459.56,42486.55,42462.99,direct,
1641922800,42519.86,42462.99,42462.99,42519.71,direct,
1641922860,42584.18,42510.44,42519.71,42581.28,direct,
1641922920,42598.85,42572.28,42581.28,42592.37,direct,
1641922980,42638.0,42586.01,42592.37,42619.82,direct,
1641923040,42619.82,42575.26,42619.82,42577.27,direct,
1641923100,42614.43,42576.93,42577.27,42605.15,direct,
1641923160,42605.15,42543.54,42605.15,42543.54,direct,
1641923220,42578.74,42527.48,42543.54,42562.26,direct,
1641923280,42573.69,42553.77,42562.26,42554.77,direct,
1641923340,42554.77,42510.92,42554.77,42527.42,direct,
1641923400,42527.42,42407.75,42527.42,42460.84,direct,
1641923460,42515.86,42460.46,42460.84,42515.86,direct,
1641923520,42580.61,42514.21,42515.86,42579.14,direct,
1641923580,42585.86,42565.35,42579.14,42585.19,direct,
1641923640,42585.49,42558.11,42585.19,42558.6,direct,
1641923700,42559.65,42519.84,42558.6,42540.19,direct,
1641923760,42540.54,42500.13,42540.19,42512.08,direct,
1641923820,42549.17,42499.73,42512.08,42549.14,direct,
1641923880,42549.57,42506.33,42549.14,42526.97,direct,
1641923940,42580.57,42526.97,42526.97,42571.33,direct,
1641924000,42579.57,42508.13,42571.33,42509.46,direct,
1641924060,42509.46,42423.7,42509.46,42432.54,direct,
1641924120,42466.52,42432.54,42432.54,42457.87,direct,
1641924180,42476.01,42438.04,42457.87,42476.01,direct,
1641924240,42476.01,42443.33,42476.01,42450.77,direct,
1641924300,42450.77,42386.16,42450.77,42393.9,direct,
1641924360,42441.55,42389.29,42393.9,42431.55,direct,
1641924420,42463.74,42431.55,42431.55,42443.9,direct,
1641924480,42525.88,42443.9,42443.9,42512.1,direct,
1641924540,42512.1,42487.32,42512.1,42491.64,direct,
1641924600,42517.99,42486.74,42491.64,42500.55,direct,
1641924660,42530.27,42493.19,42500.55,42517.85,direct,
1641924720,42520.11,42485.27,42517.85,42485.89,direct,
1641924780,42535.06,42482.94,42485.89,42512.28,direct,
1641924840,42548.01,42509.09,42512.28,42517.93,direct,
1641924900,42533.98,42500.6,42517.93,42508.94,direct,
1641924960,42509.26,42474.12,42508.94,42474.12,direct,
1641925020,42512.84,42470.44,42474.12,42505.25,direct,
1641925080,42614.76,42503.54,42505.25,42613.25,direct,
1641925140,42617.46,42585.13,42613.25,42617.46,direct,
1641925200,42675.01,42617.46,42617.46,42675.01,direct,
1641925260,42688.04,42656.23,42675.01,42662.79,direct,
1641925320,42678.45,42652.74,42662.79,42668.43,direct,
1641925380,42672.68,42627.21,42668.43,42637.09,direct,
1641925440,42681.92,42636.21,42637.09,42670.88,direct,
1641925500,42682.78,42650.51,42670.88,42665.35,direct,
1641925560,42717.96,42661.03,42665.35,42703.11,direct,
1641925620,42716.6,42699.59,42703.11,42705.38,direct,
1641925680,42731.21,42705.37,42705.38,42709.09,direct,
1641925740,42713.32,42684.52,42709.09,42698.9,direct,
1641925800,42729.54,42694.14,42698.9,42722.85,direct,
1641925860,42727.72,42710.07,42722.85,42711.52,direct,
1641925920,42711.7,42651.55,42711.52,42659.86,direct,
1641925980,42678.87,42655.66,42659.86,42667.78,direct,
1641926040,42710.5,42667.78,42667.78,42705.82,direct,
1641926100,42804.27,42705.56,42705.82,42802.23,direct,
1641926160,42840.62,42788.15,42802.23,42840.62,direct,
1641926220,42862.99,42819.03,42840.62,42821.27,direct,
1641926280,42844.55,42795.42,42821.27,42835.68,direct,
1641926340,42883.49,42825.3,42835.68,42836.83,direct,
1641926400,42844.61,42807.84,42836.83,42825.9,direct,
1641926460,42875.29,42815.68,42825.9,42870.1,direct,
1641926520,42877.48,42837.51,42870.1,42840.43,direct,
1641926580,42879.32,42834.23,42840.43,42864.15,direct,
1641926640,42889.4,42857.65,42864.15,42873.37,direct,
1641926700,42913.25,42872.48,42873.37,42913.25,direct,
1641926760,42923.53,42892.11,42913.25,42921.22,direct,
1641926820,42937.54,42917.07,42921.22,42931.97,direct,
1641926880,42934.38,42904.36,42931.97,42906.78,direct,
1641926940,42906.78,42850.8,42906.78,42851.38,direct,
1641927000,42853.91,42851.38,42851.38,42853.91,direct,
1641927000,42861.28,42829.22,42851.38,42854.98,direct,
1641927060,42868.9,42829.95,42854.98,42857.97,direct,
1641927120,42861.68,42809.31,42857.97,42836.08,direct,
1641927180,42838.41,42809.05,42836.08,42810.61,direct,
1641927240,42841.41,42776.95,42810.61,42785.17,direct,
1641927300,42788.22,42736.69,42785.17,42757.9,direct,
1641927360,42771.52,42744.48,42757.9,42752.67,direct,
1641927420,42791.05,42750.4,42752.67,42791.05,direct,
1641927480,42800.22,42747.72,42791.05,42754.21,direct,
1641927540,42768.57,42743.14,42754.21,42767.97,direct,
1641927600,42783.11,42745.55,42767.97,42763.84,direct,
1641927660,42769.05,42707.91,42763.84,42708.69,direct,
1641927720,42727.03,42697.22,42708.69,42722.61,direct,
1641927780,42754.87,42721.89,42722.61,42728.53,direct,
1641927840,42734.68,42681.95,42728.53,42699.69,direct,
1641927900,42722.76,42698.07,42699.69,42716.81,direct,
1641927960,42749.84,42716.8,42716.81,42743.9,direct,
1641928020,42757.84,42734.59,42743.9,42734.59,direct,
1641928080,42753.07,42714.15,42734.59,42714.92,direct,
1641928140,42731.33,42668.31,42714.92,42692.79,direct,
1641928200,42714.13,42690.5,42692.79,42711.93,direct,
1641928260,42738.22,42711.93,42711.93,42717.24,direct,
1641928320,42744.05,42716.45,42717.24,42726.7,direct,
1641928380,42754.14,42721.85,42726.7,42754.14,direct,
1641928440,42778.28,42754.14,42754.14,42770.27,direct,
1641928500,42797.48,42769.43,42770.27,42791.83,direct,
1641928560,42815.04,42783.32,42791.83,42800.04,direct,
1641928620,42813.96,42794.2,42800.04,42813.96,direct,
1641928680,42828.02,42805.35,42813.96,42827.3,direct,
1641928740,42864.51,42825.84,42827.3,42859.22,direct,
1641928800,42871.42,42832.08,42859.22,42834.4,direct,
1641928860,42834.4,42800.2,42834.4,42800.22,direct,
1641928920,42822.49,42795.6,42800.22,42811.37,direct,
1641928980,42811.37,42797.13,42811.37,42798.67,direct,
1641929040,42823.76,42789.02,42798.67,42817.69,direct,
1641929100,42820.77,42805.85,42817.69,42810.25,direct,
1641929160,42810.25,42715.09,42810.25,42723.11,direct,
1641929220,42737.63,42712.17,42723.11,42728.73,direct,
1641929280,42758.63,42716.71,42728.73,42758.63,direct,
1641929340,42773.92,42739.83,42758.63,42765.95,direct,
1641929400,42766.41,42682.72,42765.95,42694.16,direct,
1641929460,42694.16,42626.41,42694.16,42639.07,direct,
1641929520,42658.82,42639.07,42639.07,42653.49,direct,
1641929580,42661.29,42645.95,42653.49,42652.56,direct,
1641929640,42673.83,42640.52,42652.56,42663.01,direct,
1641929700,42680.03,42647.89,42663.01,42657.4,direct,
1641929760,42713.64,42657.4,42657.4,42709.43,direct,
1641929820,42731.58,42693.44,42709.43,42723.21,direct,
1641929880,42748.15,42722.72,42723.21,42743.86,direct,
1641929940,42817.95,42739.61,42743.86,42797.14,direct,
1641930000,42821.88,42797.14,42797.14,42811.48,direct,
1641930060,42846.2,42811.48,42811.48,42846.2,direct,
1641930120,42862.53,42842.41,42846.2,42843.42,direct,
1641930180,42843.42,42796.48,42843.42,42817.35,direct,
1641930240,42827.3,42797.19,42817.35,42827.3,direct,
1641930300,42890.36,42827.3,42827.3,42874.94,direct,
1641930360,42902.96,42874.94,42874.94,42878.16,direct,
1641930420,42895.13,42876.85,42878.16,42885.09,direct,
1641930480,42885.69,42855.21,42885.09,42862.62,direct,
1641930540,42897.38,42856.2,42862.62,42893.81,direct,
1641930600,42922.85,42890.4,42893.81,42908.22,direct,
1641930660,42920.65,42903.09,42908.22,42907.24,direct,
1641930720,43027.61,42907.24,42907.24,43003.44,direct,
1641930780,43097.18,43003.44,43003.44,43082.18,direct,
1641930840,43082.18,43033.88,43082.18,43038.61,direct,
1641930900,43081.1,43030.61,43038.61,43073.0,direct,
1641930960,43073.0,43047.75,43073.0,43054.0,direct,
1641931020,43058.2,43029.87,43054.0,43034.85,direct,
1641931080,43036.46,43005.35,43034.85,43026.34,direct,
1641931140,43026.34,43003.32,43026.34,43008.99,direct,
1641931200,43046.83,43006.62,43008.99,43046.57,direct,
1641931260,43047.35,43014.94,43046.57,43019.0,direct,
1641931320,43036.82,43017.37,43019.0,43034.63,direct,
1641931380,43034.63,43005.65,43034.63,43022.19,direct,
1641931440,43043.63,43017.21,43022.19,43018.52,direct,
1641931500,43047.24,42998.53,43018.52,43035.43,direct,
1641931560,43122.32,43029.85,43035.43,43108.0,direct,
1641931620,43108.1,43028.97,43108.0,43028.97,direct,
1641931680,43029.69,42911.38,43028.97,42963.99,direct,
1641931740,43001.81,42907.05,42963.99,42911.18,direct,
1641931800,42935.06,42877.83,42911.18,42877.83,direct,
1641931860,42889.82,42858.81,42877.83,42871.98,direct,
1641931920,42904.54,42866.8,42871.98,42903.74,direct,
1641931980,42906.96,42835.7,42903.74,42860.17,direct,
1641932040,42874.52,42852.51,42860.17,42859.94,direct,
1641932100,42890.41,42848.72,42859.94,42885.82,direct,
1641932160,42920.56,42881.94,42885.82,42920.12,direct,
1641932220,42920.12,42836.1,42920.12,42858.48,direct,
1641932280,42858.63,42831.72,42858.48,42858.47,direct,
1641932340,42881.43,42841.22,42858.47,42855.33,direct,
1641932400,42859.55,42831.9,42855.33,42847.55,direct,
1641932460,42865.44,42839.21,42847.55,42855.75,direct,
1641932520,42877.33,42852.85,42855.75,42873.84,direct,
1641932580,42922.17,42873.84,42873.84,42886.48,direct,
1641932640,42886.48,42843.61,42886.48,42847.41,direct,
1641932700,42859.94,42840.67,42847.41,42851.23,direct,
1641932760,42855.49,42833.77,42851.23,42849.84,direct,
1641932820,42855.27,42842.71,42849.84,42848.98,direct,
1641932880,42879.68,42848.98,42848.98,42856.66,direct,
1641932940,42857.8,42832.36,42856.66,42836.9,direct,
1641933000,42917.47,42835.08,42836.9,42914.71,direct,
1641933060,42915.74,42885.17,42914.71,42894.61,direct,
1641933120,42896.65,42872.51,42894.61,42892.38,direct,
1641933180,42892.38,42867.55,42892.38,42868.29,direct,
1641933240,42872.85,42834.63,42868.29,42839.07,direct,
1641933300,42853.76,42834.87,42839.07,42850.17,direct,
1641933360,42856.3,42810.22,42850.17,42814.28,direct,
1641933420,42824.95,42806.62,42814.28,42807.33,direct,
1641933480,42808.71,42783.51,42807.33,42784.69,direct,
1641933540,42798.72,42769.91,42784.69,42780.41,direct,
1641933600,42794.01,42768.32,42780.41,42793.06,direct,
1641933660,42808.58,42774.56,42793.06,42785.34,direct,
1641933720,42807.0,42785.34,42785.34,42801.35,direct,
1641933780,42806.14,42793.06,42801.35,42801.51,direct,
1641933840,42846.23,42797.71,42801.51,42830.77,direct,
1641933900,42836.35,42815.87,42830.77,42817.17,direct,
1641933960,42835.38,42816.22,42817.17,42829.94,direct,
1641934020,42860.3,42823.47,42829.94,42857.99,direct,
1641934080,42869.63,42846.72,42857.99,42850.39,direct,
1641934140,42853.71,42834.86,42850.39,42835.16,direct,
1641934200,42844.15,42766.29,42835.16,42776.99,direct,
1641934260,42787.09,42750.17,42776.99,42752.55,direct,
1641934320,42793.03,42752.55,42752.55,42773.45,direct,
1641934380,42776.08,42761.47,42773.45,42765.01,direct,
1641934440,42807.6,42765.01,42765.01,42807.6,direct,
1641934500,42847.4,42745.92,42807.6,42761.85,direct,
1641934560,42768.06,42725.71,42761.85,42730.28,direct,
1641934620,42752.07,42730.28,42730.28,42748.87,direct,
1641934680,42764.91,42735.79,42748.87,42754.84,direct,
1641934740,42811.56,42754.82,42754.84,42811.56,direct,
1641934800,42819.93,42795.45,42811.56,42795.71,direct,
1641934860,42796.99,42769.38,42795.71,42770.39,direct,
1641934920,42784.58,42768.23,42770.39,42782.93,direct,
1641934980,42797.7,42776.47,42782.93,42777.52,direct,
1641935040,42792.03,42777.13,42777.52,42789.0,direct,
1641935100,42800.99,42785.2,42789.0,42791.31,direct,
1641935160,42801.5,42785.34,42791.31,42785.34,direct,
1641935220,42793.6,42784.66,42785.34,42785.68,direct,
1641935280,42803.55,42784.89,42785.68,42802.16,direct,
1641935340,42808.96,42790.05,42802.16,42801.48,direct,
1641935400,42829.16,42801.16,42801.48,42825.63,direct,
1641935460,42831.03,42817.45,42825.63,42823.22,direct,
1641935520,42824.71,42809.19,42823.22,42813.46,direct,
1641935580,42813.46,42780.04,42813.46,42780.04,direct,
1641935640,42780.49,42759.57,42780.04,42761.14,direct,
1641935700,42770.55,42745.64,42761.14,42749.57,direct,
1641935760,42751.61,42716.91,42749.57,42738.87,direct,
1641935820,42754.83,42722.73,42738.87,42722.73,direct,
1641935880,42771.3,42721.24,42722.73,42767.97,direct,
1641935940,42775.13,42756.97,42767.97,42772.52,direct,
1641936000,42775.27,42767.78,42772.52,42773.18,direct,
1641936060,42798.39,42760.22,42773.18,42782.52,direct,
1641936120,42804.98,42768.1,42782.52,42771.03,direct,
1641936180,42774.11,42744.89,42771.03,42746.05,direct,
1641936240,42757.27,42744.68,42746.05,42747.88,direct,
1641936300,42750.76,42719.37,42747.88,42727.82,direct,
1641936360,42733.59,42720.09,42727.82,42727.26,direct,
1641936420,42740.96,42727.2,42727.26,42739.52,direct,
1641936480,42739.52,42721.81,42739.52,42738.23,direct,
1641936540,42745.66,42720.15,42738.23,42724.34,direct,
1641936600,42736.97,42662.71,42724.34,42663.66,direct,
1641936660,42707.12,42657.65,42663.66,42692.53,direct,
1641936720,42695.14,42678.1,42692.53,42683.15,direct,
1641936780,42691.96,42674.75,42683.15,42691.6,direct,
1641936840,42717.79,42691.18,42691.6,42698.47,direct,
1641936900,42723.64,42696.6,42698.47,42721.29,direct,
1641936960,42732.02,42720.06,42721.29,42726.97,direct,
1641937020,42732.9,42725.25,42726.97,42730.0,direct,
1641937080,42761.62,42730.0,42730.0,42756.17,direct,
1641937140,42757.18,42743.85,42756.17,42753.36,direct,
1641937200,42754.07,42742.39,42753.36,42746.16,direct,
1641937260,42749.85,42745.71,42746.16,42749.84,direct,
1641937320,42749.84,42699.56,42749.84,42706.81,direct,
1641937380,42719.4,42706.8,42706.81,42709.04,direct,
1641937440,42735.57,42709.04,42709.04,42734.69,direct,
1641937500,42740.48,42725.41,42734.69,42733.04,direct,
1641937560,42733.04,42701.94,42733.04,42702.66,direct,
1641937620,42706.1,42697.67,42702.66,42705.91,direct,
1641937680,42729.28,42705.91,42705.91,42719.88,direct,
1641937740,42736.54,42714.06,42719.88,42714.21,direct,
1641937800,42772.14,42706.97,42714.21,42766.23,direct,
1641937860,42774.49,42761.63,42766.23,42772.34,direct,
1641937920,42772.34,42748.7,42772.34,42754.96,direct,
1641937980,42758.24,42732.69,42754.96,42738.97,direct,
1641938040,42741.94,42710.64,42738.97,42716.77,direct,
1641938100,42727.07,42712.85,42716.77,42716.42,direct,
1641938160,42716.42,42695.87,42716.42,42708.66,direct,
1641938220,42724.69,42696.04,42708.66,42696.04,direct,
1641938280,42696.83,42683.58,42696.04,42686.2,direct,
1641938340,42691.3,42672.44,42686.2,42688.35,direct,
1641938400,42725.63,42685.7,42688.35,42710.54,direct,
1641938460,42710.54,42674.92,42710.54,42675.45,direct,
1641938520,42694.92,42673.66,42675.45,42692.95,direct,
1641938580,42693.07,42683.96,42692.95,42690.38,direct,
1641938640,42691.31,42676.33,42690.38,42680.76,direct,
1641938700,42688.65,42679.66,42680.76,42686.28,direct,
1641938760,42686.28,42657.71,42686.28,42670.47,direct,
1641938820,42693.77,42662.0,42670.47,42692.15,direct,
1641938880,42705.22,42681.81,42692.15,42705.22,direct,
1641938940,42712.35,42704.67,42705.22,42712.06,direct,
1641939000,42721.75,42711.22,42712.06,42719.38,direct,
1641939060,42719.38,42698.04,42719.38,42698.05,direct,
1641939120,42698.05,42676.9,42698.05,42678.06,direct,
1641939180,42680.15,42664.97,42678.06,42667.15,direct,
1641939240,42669.74,42663.85,42667.15,42667.21,direct,
1641939300,42685.78,42667.21,42667.21,42683.84,direct,
1641939360,42685.06,42673.73,42683.84,42673.73,direct,
1641939420,42679.05,42670.38,42673.73,42676.0,direct,
1641939480,42692.04,42670.01,42676.0,42691.84,direct,
1641939540,42706.29,42691.84,42691.84,42706.29,direct,
1641939600,42742.85,42703.47,42706.29,42742.5,direct,
1641939660,42742.5,42656.78,42742.5,42658.86,direct,
1641939720,42669.44,42658.86,42658.86,42665.56,direct,
1641939780,42670.08,42649.67,42665.56,42657.41,direct,
1641939840,42657.41,42648.8,42657.41,42657.01,direct,
1641939900,42657.63,42634.8,42657.01,42637.56,direct,
1641939960,42649.33,42635.21,42637.56,42643.03,direct,
1641940020,42648.05,42640.18,42643.03,42647.98,direct,
1641940080,42663.3,42645.08,42647.98,42661.97,direct,
1641940140,42667.49,42657.14,42661.97,42665.78,direct,
1641940200,42674.44,42665.63,42665.78,42670.94,direct,
1641940260,42682.02,42669.82,42670.94,42681.05,direct,
1641940320,42699.81,42680.31,42681.05,42699.81,direct,
1641940380,42710.33,42699.8,42699.81,42708.79,direct,
1641940440,42712.27,42708.11,42708.79,42711.11,direct,
1641940500,42713.75,42710.01,42711.11,42711.84,direct,
1641940560,42712.89,42689.87,42711.84,42689.87,direct,
1641940620,42693.0,42683.92,42689.87,42688.16,direct,
1641940680,42690.89,42682.17,42688.16,42684.1,direct,
1641940740,42685.93,42683.43,42684.1,42684.11,direct,
1641940800,42687.54,42682.45,42684.11,42684.32,direct,
1641940860,42684.74,42680.34,42684.32,42682.8,direct,
1641940920,42683.53,42677.52,42682.8,42680.48,direct,
1641940980,42686.28,42677.33,42680.48,42677.33,direct,
1641941040,42682.54,42663.03,42677.33,42669.26,direct,
1641941100,42670.4,42664.93,42669.26,42667.5,direct,
1641941160,42670.6,42663.59,42667.5,42670.44,direct,
1641941220,42673.21,42667.21,42670.44,42673.14,direct,
1641941280,42713.03,42673.14,42673.14,42710.0,direct,
1641941340,42779.99,42710.0,42710.0,42761.39,direct,
1641941400,42773.85,42759.46,42761.39,42760.61,direct,
1641941460,42781.35,42759.46,42760.61,42774.81,direct,
1641941520,42780.19,42760.41,42774.81,42762.07,direct,
1641941580,42765.96,42756.57,42762.07,42756.57,direct,
1641941640,42756.57,42738.35,42756.57,42746.51,direct,
1641941700,42761.98,42744.02,42746.51,42759.94,direct,
1641941760,42759.94,42750.71,42759.94,42757.79,direct,
1641941820,42757.8,42723.97,42757.79,42732.38,direct,
1641941880,42732.38,42725.73,42732.38,42727.44,direct,
1641941940,42734.76,42724.76,42727.44,42729.33,direct,
1641942000,42729.33,42690.32,42729.33,42703.45,direct,
1641942060,42735.37,42700.34,42703.45,42732.61,direct,
1641942120,42763.19,42732.61,42732.61,42759.58,direct,
1641942180,42813.65,42758.71,42759.58,42808.99,direct,
1641942240,42857.39,42808.79,42808.99,42817.68,direct,
1641942300,42868.21,42814.32,42817.68,42863.34,direct,
1641942360,42891.11,42854.58,42863.34,42879.28,direct,
1641942420,42884.43,42856.98,42879.28,42862.67,direct,
1641942480,42862.67,42838.58,42862.67,42852.16,direct,
1641942540,42856.29,42843.69,42852.16,42849.0,direct,
1641942600,42887.82,42848.99,42849.0,42884.82,direct,
1641942660,42894.98,42873.71,42884.82,42894.64,direct,
1641942720,42899.28,42878.97,42894.64,42880.13,direct,
1641942780,42884.33,42871.85,42880.13,42878.4,direct,
1641942840,42900.96,42865.06,42878.4,42891.52,direct,
1641942900,42894.01,42867.29,42891.52,42869.24,direct,
1641942960,42871.07,42839.06,42869.24,42844.14,direct,
1641943020,42858.98,42838.47,42844.14,42855.66,direct,
1641943080,42859.99,42841.47,42855.66,42845.33,direct,
1641943140,42859.86,42842.06,42845.33,42853.16,direct,
1641943200,42863.42,42818.22,42853.16,42820.24,direct,
1641943260,42826.24,42811.57,42820.24,42825.03,direct,
1641943320,42827.7,42816.96,42825.03,42821.02,direct,
1641943380,42821.2,42805.61,42821.02,42805.61,direct,
1641943440,42812.71,42803.37,42805.61,42805.01,direct,
1641943500,42817.61,42783.93,42805.01,42809.31,direct,
1641943560,42837.75,42809.31,42809.31,42833.26,direct,
1641943620,42842.77,42826.3,42833.26,42842.74,direct,
1641943680,42844.79,42823.95,42842.74,42833.51,direct,
1641943740,42833.85,42816.11,42833.51,42818.15,direct,
1641943800,42824.31,42809.69,42818.15,42813.02,direct,
1641943860,42815.4,42772.22,42813.02,42779.83,direct,
1641943920,42787.75,42755.95,42779.83,42756.8,direct,
1641943980,42766.88,42747.03,42756.8,42752.38,direct,
1641944040,42761.15,42738.52,42752.38,42738.52,direct,
1641944100,42755.93,42724.03,42738.52,42752.44,direct,
1641944160,42761.5,42744.42,42752.44,42753.4,direct,
1641944220,42761.56,42748.83,42753.4,42761.44,direct,
1641944280,42803.26,42761.44,42761.44,42803.26,direct,
1641944340,42813.04,42798.59,42803.26,42813.04,direct,
1641944400,42834.84,42810.5,42813.04,42817.73,direct,
1641944460,42821.39,42788.69,42817.73,42790.6,direct,
1641944520,42794.47,42782.31,42790.6,42791.09,direct,
1641944580,42814.82,42787.02,42791.09,42810.37,direct,
1641944640,42827.5,42810.37,42810.37,42814.6,direct,
1641944700,42835.32,42812.42,42814.6,42827.06,direct,
1641944760,42833.36,42802.24,42827.06,42806.67,direct,
1641944820,42806.67,42763.03,42806.67,42763.03,direct,
1641944880,42768.52,42744.59,42763.03,42744.59,direct,
1641944940,42756.87,42743.13,42744.59,42755.82,direct,
1641945000,42756.01,42716.06,42755.82,42716.27,direct,
1641945060,42716.72,42679.06,42716.27,42681.11,direct,
1641945120,42693.03,42665.33,42681.11,42689.81,direct,
1641945180,42695.14,42662.06,42689.81,42662.08,direct,
1641945240,42693.85,42662.08,42662.08,42691.79,direct,
1641945300,42707.17,42682.99,42691.79,42684.34,direct,
1641945360,42706.22,42679.69,42684.34,42705.01,direct,
1641945420,42720.1,42696.42,42705.01,42702.52,direct,
1641945480,42754.48,42702.33,42702.52,42752.47,direct,
1641945540,42753.85,42729.06,42752.47,42743.03,direct,
1641945600,42765.77,42722.45,42743.03,42763.73,direct,
1641945660,42802.18,42758.89,42763.73,42785.2,direct,
1641945720,42841.03,42784.96,42785.2,42833.22,direct,
1641945780,42860.67,42826.72,42833.22,42858.57,direct,
1641945840,42896.74,42855.87,42858.57,42868.37,direct,
1641945900,42900.71,42868.36,42868.37,42872.81,direct,
1641945960,42874.36,42833.11,42872.81,42840.12,direct,
1641946020,42840.13,42791.59,42840.12,42799.24,direct,
1641946080,42848.76,42799.24,42799.24,42841.43,direct,
1641946140,42888.18,42837.12,42841.43,42888.18,direct,
1641946200,42900.26,42868.74,42888.18,42872.2,direct,
1641946260,42876.33,42852.4,42872.2,42861.79,direct,
