time,high,low,open,close,conversionType,conversionSymbol
1641389160,46292.82,46285.77,46287.01,46292.82,direct,
1641389220,46362.56,46292.82,46292.82,46341.75,direct,
1641389280,46385.63,46338.99,46341.75,46384.29,direct,
1641389340,46385.91,46362.37,46384.29,46367.97,direct,
1641389400,46422.02,46367.13,46367.97,46422.02,direct,
1641389460,46422.02,46342.17,46422.02,46342.17,direct,
1641389520,46350.32,46319.56,46342.17,46343.7,direct,
1641389580,46373.99,46338.36,46343.7,46373.99,direct,
1641389640,46406.19,46368.47,46373.99,46406.16,direct,
1641389700,46410.53,46383.59,46398.85,46387.98,invert_divide,ETH
1641389760,46427.64,46398.36,46401.54,46416.63,direct,
1641389820,46426.47,46408.58,46416.63,46418.83,direct,
1641389880,46438.43,46412.97,46418.83,46425.47,direct,
1641389940,46450.7,46411.59,46425.47,46432.15,direct,
1641390000,46435.35,46399.67,46432.15,46410.62,direct,
1641390060,46413.77,46379.79,46410.62,46397.38,direct,
1641390120,46397.38,46366.76,46397.38,46386.46,direct,
1641390180,46386.46,46361.42,46386.46,46373.37,direct,
1641390240,46373.37,46359.92,46373.37,46371.39,direct,
1641390300,46408.86,46366.27,46371.39,46402.41,direct,
1641390360,46419.02,46386.68,46402.41,46386.97,direct,
1641390420,46392.37,46354.0,46386.97,46354.05,direct,
1641390480,46358.87,46314.47,46354.05,46336.15,direct,
1641390540,46337.46,46294.49,46336.15,46294.83,direct,
1641390600,46294.83,46279.87,46294.83,46290.65,direct,
1641390660,46333.73,46290.65,46290.65,46321.64,direct,
1641390720,46332.5,46319.9,46321.64,46328.24,direct,
1641390780,46336.12,46315.69,46328.24,46329.25,direct,
1641390840,46349.44,46329.24,46329.25,46349.44,direct,
1641390900,46365.77,46345.98,46349.44,46365.77,direct,
1641390960,46417.68,46365.66,46365.77,46400.11,direct,
1641391020,46432.61,46400.11,46400.11,46421.63,direct,
1641391080,46424.71,46403.27,46421.63,46416.52,direct,
1641391140,46437.03,46414.38,46416.52,46436.34,direct,
1641391200,46439.99,46422.42,46436.34,46437.32,direct,
1641391260,46460.29,46437.32,46437.32,46460.04,direct,
1641391320,46497.93,46458.2,46460.04,46487.71,direct,
1641391380,46507.38,46485.71,46487.71,46504.78,direct,
1641391440,46504.87,46456.79,46504.78,46461.13,direct,
1641391500,46470.8,46415.11,46461.13,46422.93,direct,
1641391560,46433.03,46422.32,46422.93,46425.03,direct,
1641391620,46433.39,46420.88,46425.03,46424.11,direct,
1641391680,46424.2,46385.4,46424.11,46391.35,direct,
1641391740,46399.16,46383.45,46391.35,46392.07,direct,
1641391800,46428.39,46392.07,46392.07,46419.48,direct,
1641391860,46429.71,46390.93,46419.48,46390.93,direct,
1641391920,46419.89,46381.83,46390.93,46412.85,direct,
1641391980,46451.88,46412.85,46412.85,46448.52,direct,
1641392040,46457.99,46422.34,46448.52,46424.24,direct,
1641392100,46431.15,46400.03,46424.24,46402.77,direct,
1641392160,46405.01,46392.94,46402.77,46397.07,direct,
1641392220,46397.16,46329.79,46397.07,46331.09,direct,
1641392280,46333.01,46307.81,46331.09,46327.03,direct,
1641392340,46333.94,46317.87,46327.03,46321.58,direct,
1641392400,46321.66,46310.73,46321.58,46318.92,direct,
1641392460,46326.53,46318.92,46318.92,46325.41,direct,
1641392520,46337.22,46312.47,46325.41,46337.22,direct,
1641392580,46343.8,46328.87,46337.22,46335.61,direct,
1641392640,46335.85,46320.69,46335.61,46330.75,direct,
1641392700,46373.41,46324.22,46330.75,46365.63,direct,
1641392760,46378.12,46365.63,46365.63,46377.27,direct,
1641392820,46377.79,46368.79,46377.27,46374.28,direct,
1641392880,46378.84,46367.95,46374.28,46377.37,direct,
1641392940,46412.52,46374.04,46377.37,46412.52,direct,
1641393000,46435.32,46371.77,46412.52,46433.35,direct,
1641393060,46461.15,46407.99,46433.35,46410.13,direct,
1641393120,46411.76,46274.75,46410.13,46289.47,direct,
1641393180,46301.69,46276.02,46289.47,46294.69,direct,
1641393240,46302.11,46283.75,46294.69,46283.94,direct,
1641393300,46283.94,46236.37,46283.94,46242.41,direct,
1641393360,46322.85,46240.51,46242.41,46321.94,direct,
1641393420,46341.72,46301.68,46321.94,46301.68,direct,
1641393480,46302.53,46260.42,46301.68,46285.24,direct,
1641393540,46290.76,46259.28,46285.24,46264.47,direct,
1641393600,46271.03,46247.12,46264.47,46251.81,direct,
1641393660,46640.98,46250.89,46251.81,46630.62,direct,
1641393720,46762.8,46541.49,46630.62,46576.64,direct,
1641393780,46576.64,46278.79,46576.64,46326.26,direct,
1641393840,46378.5,46267.5,46326.26,46314.17,direct,
1641393900,46375.79,46310.22,46314.17,46315.85,direct,
1641393960,46357.99,46305.08,46315.85,46305.08,direct,
1641394020,46305.08,46157.08,46305.08,46227.76,direct,
1641394080,46237.95,46187.42,46227.76,46216.9,direct,
1641394140,46247.58,46216.72,46216.9,46245.59,direct,
1641394200,46278.62,46189.1,46245.59,46278.61,direct,
1641394260,46444.03,46271.64,46278.61,46433.64,direct,
1641394320,46673.06,46398.43,46433.64,46612.25,direct,
1641394380,46660.94,46542.06,46612.25,46659.25,direct,
1641394440,46659.25,46540.8,46659.25,46604.59,direct,
1641394500,46616.18,46551.56,46604.59,46608.49,direct,
1641394560,46619.16,46566.09,46608.49,46566.09,direct,
1641394620,46708.3,46554.91,46566.09,46705.4,direct,
1641394680,46773.11,46663.28,46705.4,46742.75,direct,
1641394740,46821.95,46715.12,46742.75,46717.76,direct,
1641394800,46812.32,46712.38,46717.76,46789.06,direct,
1641394860,46815.22,46769.67,46789.06,46782.08,direct,
1641394920,46824.77,46782.08,46782.08,46819.8,direct,
1641394980,46823.57,46796.12,46819.8,46810.44,direct,
1641395040,46821.63,46697.4,46810.44,46726.36,direct,
1641395100,46735.09,46653.9,46726.36,46689.82,direct,
1641395160,46746.85,46682.49,46689.82,46705.54,direct,
1641395220,46746.37,46705.05,46705.54,46709.88,direct,
1641395280,46768.45,46709.88,46709.88,46720.35,direct,
1641395340,46728.73,46673.63,46720.35,46678.47,direct,
1641395400,46682.51,46591.21,46678.47,46613.11,direct,
1641395460,46614.52,46575.29,46613.11,46587.27,direct,
1641395520,46643.51,46587.27,46587.27,46619.94,direct,
1641395580,46619.94,46586.45,46619.94,46586.45,direct,
1641395640,46587.17,46561.0,46586.45,46562.83,direct,
1641395700,46612.87,46562.83,46562.83,46590.07,direct,
1641395760,46629.72,46585.05,46590.07,46626.11,direct,
1641395820,46626.13,46611.94,46626.11,46615.82,direct,
1641395880,46617.66,46574.18,46615.82,46574.23,direct,
1641395940,46574.23,46521.71,46574.23,46532.87,direct,
1641396000,46558.9,46526.45,46532.87,46551.73,direct,
1641396060,46576.06,46543.66,46551.73,46573.44,direct,
1641396120,46599.06,46558.78,46573.44,46599.06,direct,
1641396180,46645.95,46594.91,46599.06,46645.67,direct,
1641396240,46666.59,46623.57,46645.67,46623.67,direct,
1641396300,46679.01,46623.67,46623.67,46676.83,direct,
1641396360,46699.54,46671.48,46676.83,46684.39,direct,
1641396420,46729.62,46684.39,46684.39,46715.72,direct,
1641396480,46759.58,46710.11,46715.72,46751.64,direct,
1641396540,46786.12,46747.6,46751.64,46776.46,direct,
1641396600,46776.46,46694.84,46776.46,46712.28,direct,
1641396660,46717.25,46696.73,46712.28,46710.42,direct,
1641396720,46710.42,46675.07,46710.42,46678.19,direct,
1641396780,46697.33,46676.99,46678.19,46689.44,direct,
1641396840,46691.97,46641.34,46689.44,46649.87,direct,
1641396900,46666.18,46609.29,46649.87,46609.77,direct,
1641396960,46611.49,46536.66,46609.77,46541.47,direct,
1641397020,46567.87,46539.26,46541.47,46566.98,direct,
1641397080,46575.31,46475.97,46566.98,46518.35,direct,
1641397140,46522.39,46485.41,46518.35,46504.44,direct,
1641397200,46511.68,46487.06,46504.44,46499.02,direct,
1641397260,46511.56,46483.03,46499.02,46494.36,direct,
1641397320,46519.11,46492.92,46494.36,46511.08,direct,
1641397380,46553.93,46511.07,46511.08,46550.98,direct,
1641397440,46553.67,46525.98,46550.98,46549.73,direct,
1641397500,46551.0,46483.9,46549.73,46486.33,direct,
1641397560,46489.13,46475.13,46486.33,46475.13,direct,
1641397620,46476.36,46392.51,46475.13,46438.28,direct,
1641397680,46452.82,46430.39,46438.28,46452.81,direct,
1641397740,46503.0,46449.78,46452.81,46491.23,direct,
1641397800,46521.16,46482.22,46491.23,46521.14,direct,
1641397860,46542.58,46508.93,46521.14,46541.99,direct,
1641397920,46545.26,46524.96,46541.99,46524.96,direct,
1641397980,46530.72,46520.93,46524.96,46528.3,direct,
1641398040,46614.49,46518.44,46528.3,46600.44,direct,
1641398100,46620.58,46590.8,46600.44,46595.4,direct,
1641398160,46643.13,46592.42,46595.4,46642.99,direct,
1641398220,46643.67,46632.22,46642.99,46633.52,direct,
1641398280,46637.16,46611.07,46633.52,46617.5,direct,
1641398340,46629.63,46617.5,46617.5,46628.07,direct,
1641398400,46658.65,46613.15,46628.07,46613.35,direct,
1641398460,46667.59,46613.35,46613.35,46658.36,direct,
1641398520,46664.92,46623.35,46658.36,46632.15,direct,
1641398580,46632.15,46555.06,46632.15,46572.07,direct,
1641398640,46573.97,46544.4,46572.07,46545.89,direct,
1641398700,46545.89,46464.19,46545.89,46464.19,direct,
1641398760,46489.43,46464.19,46464.19,46480.33,direct,
1641398820,46481.08,46442.23,46480.33,46442.23,direct,
1641398880,46458.99,46431.25,46442.23,46445.88,direct,
1641398940,46447.3,46422.08,46445.88,46426.92,direct,
1641399000,46444.69,46426.92,46426.92,46428.14,direct,
1641399060,46432.37,46328.78,46428.14,46385.13,direct,
1641399120,46439.69,46381.29,46385.13,46435.46,direct,
1641399180,46450.14,46426.53,46435.46,46450.14,direct,
1641399240,46473.09,46450.14,46450.14,46461.53,direct,
1641399300,46495.05,46457.33,46461.53,46482.13,direct,
1641399360,46491.73,46477.53,46482.13,46491.58,direct,
1641399420,46513.2,46491.58,46491.58,46499.27,direct,
1641399480,46507.17,46488.02,46499.27,46493.59,direct,
1641399540,46495.43,46480.51,46493.59,46491.83,direct,
1641399600,46544.79,46473.48,46491.83,46544.79,direct,
1641399660,46620.84,46538.99,46544.79,46620.84,direct,
1641399720,46620.84,46583.47,46620.84,46587.11,direct,
1641399780,46590.29,46559.71,46587.11,46579.54,direct,
1641399840,46596.81,46577.44,46579.54,46592.99,direct,
1641399900,46608.95,46590.37,46592.99,46607.31,direct,
1641399960,46612.67,46583.73,46607.31,46586.43,direct,
1641400020,46603.17,46581.61,46586.43,46598.17,direct,
1641400080,46672.42,46596.13,46598.17,46643.51,direct,
1641400140,46671.69,46643.51,46643.51,46671.69,direct,
1641400200,46674.47,46626.76,46671.69,46635.8,direct,
1641400260,46636.77,46600.62,46635.8,46600.62,direct,
1641400320,46605.95,46558.6,46600.62,46560.21,direct,
1641400380,46562.15,46540.85,46560.21,46541.6,direct,
1641400440,46546.04,46513.16,46541.6,46522.34,direct,
1641400500,46523.03,46508.94,46522.34,46518.19,direct,
1641400560,46524.72,46463.14,46518.19,46463.14,direct,
1641400620,46463.14,46435.49,46463.14,46446.05,direct,
1641400680,46484.94,46444.73,46446.05,46483.84,direct,
1641400740,46487.68,46449.63,46483.84,46450.07,direct,
1641400800,46457.4,46445.37,46450.07,46445.65,direct,
1641400860,46445.65,46422.82,46445.65,46426.35,direct,
1641400920,46459.39,46389.1,46426.35,46389.1,direct,
1641400980,46433.51,46385.26,46389.1,46423.91,direct,
1641401040,46430.85,46404.68,46423.91,46405.64,direct,
1641401100,46407.8,46362.8,46405.64,46397.27,direct,
1641401160,46400.3,46372.65,46397.27,46380.56,direct,
1641401220,46381.74,46331.72,46380.56,46337.01,direct,
1641401280,46367.81,46334.97,46337.01,46345.61,direct,
1641401340,46348.94,46334.76,46345.61,46340.39,direct,
1641401400,46352.31,46338.0,46340.39,46348.99,direct,
1641401460,46395.92,46348.99,46348.99,46370.06,direct,
1641401520,46374.17,46365.07,46370.06,46365.07,direct,
1641401580,46370.55,46346.77,46365.07,46346.8,direct,
1641401640,46354.62,46333.6,46346.8,46338.55,direct,
1641401700,46350.1,46335.82,46338.55,46342.63,direct,
1641401760,46342.63,46291.65,46342.63,46307.58,direct,
1641401820,46329.07,46301.04,46307.58,46325.41,direct,
1641401880,46328.98,46317.47,46325.41,46320.65,direct,
1641401940,46320.65,46291.07,46320.65,46300.83,direct,
1641402000,46344.15,46288.9,46300.83,46330.23,direct,
1641402060,46366.33,46329.56,46330.23,46364.55,direct,
1641402120,46383.73,46362.94,46364.55,46381.4,direct,
1641402180,46440.06,46381.4,46381.4,46424.88,direct,
1641402240,46436.84,46423.91,46424.88,46429.32,direct,
1641402300,46433.32,46425.89,46429.32,46427.3,direct,
1641402360,46433.44,46416.79,46427.3,46433.15,direct,
1641402420,46453.49,46429.49,46433.15,46453.49,direct,
1641402480,46461.19,46429.13,46453.49,46434.08,direct,
1641402540,46440.79,46424.98,46434.08,46428.32,direct,
1641402600,46448.27,46428.32,46428.32,46447.0,direct,
1641402660,46450.86,46441.61,46447.0,46449.95,direct,
1641402720,46449.95,46416.97,46449.95,46432.71,direct,
1641402780,46433.44,46378.24,46432.71,46395.63,direct,
1641402840,46397.05,46369.95,46395.63,46375.36,direct,
1641402900,46379.24,46355.01,46375.36,46360.83,direct,
1641402960,46362.47,46307.97,46360.83,46309.48,direct,
1641403020,46311.14,46282.72,46309.48,46284.35,direct,
1641403080,46296.41,46257.24,46284.35,46285.08,direct,
1641403140,46294.34,46285.08,46285.08,46288.59,direct,
1641403200,46297.67,46279.38,46288.59,46284.19,direct,
1641403260,46289.09,46254.46,46284.19,46274.86,direct,
1641403320,46291.68,46257.84,46274.86,46291.68,direct,
1641403380,46297.77,46268.67,46291.68,46274.86,direct,
1641403440,46281.63,46274.74,46274.86,46274.74,direct,
1641403500,46295.44,46255.71,46274.74,46289.31,direct,
1641403560,46338.13,46280.25,46289.31,46332.14,direct,
1641403620,46381.13,46328.29,46332.14,46367.16,direct,
1641403680,46380.87,46356.05,46367.16,46359.68,direct,
1641403740,46373.92,46354.32,46359.68,46370.89,direct,
1641403800,46372.22,46358.57,46370.89,46358.62,direct,
1641403860,46358.62,46315.8,46358.62,46323.71,direct,
1641403920,46325.5,46317.35,46323.71,46319.02,direct,
1641403980,46324.53,46291.89,46319.02,46291.89,direct,
1641404040,46308.98,46229.16,46291.89,46245.85,direct,
1641404100,46253.93,46236.98,46245.85,46237.02,direct,
1641404160,46237.02,46166.18,46237.02,46173.19,direct,
1641404220,46180.21,46149.57,46173.19,46180.21,direct,
1641404280,46194.12,46138.8,46180.21,46142.28,direct,
1641404340,46142.28,46083.93,46142.28,46100.06,direct,
1641404400,46160.83,46100.06,46100.06,46132.73,direct,
1641404460,46150.14,46113.28,46132.73,46145.0,direct,
1641404520,46183.75,46145.0,46145.0,46183.75,direct,
1641404580,46185.75,46129.65,46183.75,46131.68,direct,
1641404640,46165.11,46119.86,46131.68,46147.4,direct,
1641404700,46197.05,46143.65,46147.4,46187.1,direct,
1641404760,46204.25,46181.2,46187.1,46195.18,direct,
1641404820,46204.23,46187.55,46195.18,46202.01,direct,
1641404880,46206.18,46193.9,46202.01,46201.14,direct,
1641404940,46201.14,46161.54,46201.14,46167.13,direct,
1641405000,46167.24,46116.65,46167.13,46116.91,direct,
1641405060,46133.58,46095.71,46116.91,46121.52,direct,
1641405120,46122.67,46106.5,46121.52,46117.77,direct,
1641405180,46147.33,46110.0,46117.77,46146.71,direct,
1641405240,46157.81,46124.09,46146.71,46127.43,direct,
1641405300,46129.08,46112.34,46127.43,46115.18,direct,
1641405360,46123.0,46098.42,46115.18,46104.48,direct,
1641405420,46104.48,46069.08,46104.48,46082.48,direct,
1641405480,46083.68,46047.61,46082.48,46056.67,direct,
1641405540,46082.61,46003.6,46056.67,46005.88,direct,
1641405600,46011.68,45948.78,46005.88,45972.3,direct,
1641405660,45987.74,45968.62,45972.3,45984.56,direct,
1641405720,45984.56,45852.22,45984.56,45883.74,direct,
1641405780,45884.9,45794.05,45883.74,45808.73,direct,
1641405840,45809.69,45697.4,45808.73,45697.69,direct,
1641405900,45795.9,45686.47,45697.69,45724.2,direct,
1641405960,45724.2,45669.27,45724.2,45711.3,direct,
1641406020,45718.38,45678.39,45711.3,45689.88,direct,
1641406080,45749.92,45657.16,45689.88,45683.81,direct,
1641406140,45698.01,45613.71,45683.81,45619.85,direct,
1641406200,45678.2,45591.41,45619.85,45659.44,direct,
1641406260,45659.44,45576.71,45659.44,45584.61,direct,
1641406320,45604.95,45553.27,45584.61,45591.24,direct,
1641406380,45736.62,45591.24,45591.24,45703.42,direct,
1641406440,45772.25,45667.19,45703.42,45762.9,direct,
1641406500,45763.94,45714.97,45762.9,45715.47,direct,
1641406560,45734.56,45691.96,45715.47,45703.94,direct,
1641406620,45703.94,45660.97,45703.94,45660.97,direct,
1641406680,45660.97,45595.19,45660.97,45630.59,direct,
1641406740,45635.61,45572.15,45630.59,45624.01,direct,
1641406800,45639.97,45578.55,45624.01,45595.36,direct,
1641406860,45920.61,45595.36,45595.36,45920.4,direct,
1641406920,45930.84,45849.54,45920.4,45856.15,direct,
1641406980,45862.23,45802.16,45856.15,45818.37,direct,
1641407040,45871.51,45813.43,45818.37,45853.6,direct,
1641407100,45917.04,45845.71,45853.6,45896.85,direct,
1641407160,45914.06,45841.37,45896.85,45848.95,direct,
1641407220,45857.94,45837.92,45848.95,45846.61,direct,
1641407280,45875.56,45825.74,45846.61,45834.69,direct,
1641407340,45858.21,45825.88,45834.69,45857.15,direct,
1641407400,45939.65,45809.54,45857.15,45939.65,direct,
1641407460,46269.75,45935.2,45939.65,46127.04,direct,
1641407520,46129.46,46097.76,46127.04,46120.36,direct,
1641407580,46120.36,45971.76,46120.36,45988.55,direct,
1641407640,46019.88,45919.65,45988.55,45919.65,direct,
1641407700,45957.12,45886.85,45919.65,45955.45,direct,
1641407760,45955.7,45920.24,45955.45,45920.24,direct,
1641407820,45941.39,45912.64,45920.24,45923.64,direct,
1641407880,45923.64,45808.8,45923.64,45827.46,direct,
1641407940,45902.49,45827.46,45827.46,45891.86,direct,
1641408000,45902.43,45874.97,45891.86,45893.95,direct,
1641408060,45896.04,45847.91,45893.95,45851.04,direct,
1641408120,45866.01,45847.95,45851.04,45849.02,direct,
1641408180,45905.51,45847.39,45849.02,45905.36,direct,
1641408240,46010.86,45897.49,45905.36,45972.66,direct,
1641408300,46097.95,45972.66,45972.66,46041.1,direct,
1641408360,46050.38,46021.6,46041.1,46048.21,direct,
1641408420,46062.43,46014.11,46048.21,46014.11,direct,
1641408480,46037.14,45971.06,46014.11,46032.69,direct,
1641408540,46037.25,46009.98,46032.69,46015.69,direct,
1641408600,46032.23,45999.47,46015.69,46023.71,direct,
1641408660,46023.71,45979.21,46023.71,45984.73,direct,
1641408720,45984.73,45938.44,45984.73,45960.71,direct,
1641408780,46009.92,45948.68,45960.71,45994.01,direct,
1641408840,45996.62,45961.71,45994.01,45961.75,direct,
1641408900,45968.44,45943.92,45961.75,45949.13,direct,
1641408960,45964.41,45945.38,45949.13,45953.91,direct,
1641409020,45967.89,45950.23,45953.91,45961.92,direct,
1641409080,45992.74,45960.56,45961.92,45966.97,direct,
1641409140,45968.57,45913.16,45966.97,45918.65,direct,
1641409200,45920.67,45891.51,45918.65,45913.94,direct,
1641409260,45918.46,45862.0,45913.94,45866.0,direct,
1641409320,46094.07,45862.17,45866.0,45998.72,direct,
1641409380,46005.54,45876.49,45998.72,45907.69,direct,
1641409440,45927.46,45869.34,45907.69,45877.0,direct,
1641409500,45878.1,45768.82,45877.0,45796.53,direct,
1641409560,45845.08,45782.45,45796.53,45782.45,direct,
1641409620,45860.52,45764.89,45782.45,45815.42,direct,
1641409680,45886.25,45814.17,45815.42,45878.82,direct,
1641409740,45901.17,45814.62,45878.82,45869.85,direct,
1641409800,45876.05,45808.42,45869.85,45816.82,direct,
1641409860,45816.82,45776.4,45816.82,45778.7,direct,
1641409920,45837.17,45723.94,45778.7,45728.14,direct,
1641409980,45751.45,45642.5,45728.14,45657.6,direct,
1641410040,45709.3,45656.95,45657.6,45687.43,direct,
1641410100,45687.43,45615.57,45687.43,45670.43,direct,
1641410160,45708.52,45662.03,45670.43,45678.1,direct,
1641410220,45682.82,45655.59,45678.1,45679.35,direct,
1641410280,45767.99,45673.64,45679.35,45673.64,direct,
1641410340,45673.64,45614.49,45673.64,45614.73,direct,
1641410400,45628.24,45590.3,45614.73,45614.39,direct,
1641410460,45628.02,45570.97,45614.39,45625.18,direct,
1641410520,45670.73,45618.17,45625.18,45642.94,direct,
1641410580,45738.06,45642.94,45642.94,45728.94,direct,
1641410640,45851.58,45728.94,45728.94,45797.38,direct,
1641410700,45800.2,45758.7,45797.38,45771.13,direct,
1641410760,45822.12,45771.07,45771.13,45822.12,direct,
1641410820,45970.85,45814.1,45822.12,45954.22,direct,
1641410880,45979.96,45922.76,45954.22,45929.85,direct,
1641410940,45929.85,45886.46,45929.85,45902.56,direct,
1641411000,45970.05,45884.8,45902.56,45949.2,direct,
1641411060,45959.39,45924.27,45949.2,45941.78,direct,
1641411120,45942.38,45833.61,45941.78,45833.61,direct,
1641411180,45833.61,45743.08,45833.61,45750.82,direct,
1641411240,45783.31,45714.1,45750.82,45714.47,direct,
1641411300,45749.99,45701.94,45714.47,45721.95,direct,
1641411360,45813.4,45719.33,45721.95,45813.28,direct,
1641411420,45823.2,45783.25,45813.28,45787.09,direct,
1641411480,45787.09,45729.14,45787.09,45729.14,direct,
1641411540,45730.36,45640.53,45729.14,45687.43,direct,
1641411600,45695.55,45661.43,45687.43,45688.94,direct,
1641411660,45718.94,45668.34,45688.94,45677.34,direct,
1641411720,45724.32,45677.34,45677.34,45699.82,direct,
1641411780,45699.88,45645.18,45699.82,45674.59,direct,
1641411840,45683.5,45589.22,45674.59,45589.22,direct,
1641411900,45589.49,45260.07,45589.22,45303.97,direct,
1641411960,45303.97,44951.77,45303.97,44969.43,direct,
1641412020,45097.73,44969.43,44969.43,45087.3,direct,
1641412080,45254.25,45044.07,45087.3,45058.37,direct,
1641412140,45070.37,44875.65,45058.37,44885.15,direct,
1641412200,44921.88,44735.85,44885.15,44921.88,direct,
1641412260,45074.46,44899.42,44921.88,44998.2,direct,
1641412320,45063.84,44867.88,44998.2,44908.87,direct,
1641412380,44930.85,44740.04,44908.87,44743.96,direct,
1641412440,44863.18,44740.08,44743.96,44812.46,direct,
1641412500,44812.46,44708.35,44812.46,44731.9,direct,
1641412560,44793.18,44661.04,44731.9,44688.44,direct,
1641412620,44707.79,44604.06,44688.44,44605.41,direct,
1641412680,44684.78,44589.9,44605.41,44666.42,direct,
1641412740,44676.09,44607.87,44666.42,44649.15,direct,
1641412800,44750.08,44595.62,44649.15,44710.24,direct,
1641412860,44783.98,44677.16,44710.24,44783.55,direct,
1641412920,44799.45,44736.79,44783.55,44738.16,direct,
1641412980,44794.72,44707.52,44738.16,44767.4,direct,
1641413040,44772.38,44535.64,44767.4,44575.82,direct,
1641413100,44604.83,44319.23,44575.82,44338.89,direct,
1641413160,44338.89,44144.88,44338.89,44169.43,direct,
1641413220,44308.3,44140.6,44169.43,44143.13,direct,
1641413280,44173.2,43914.49,44143.13,43935.85,direct,
1641413340,44069.77,43926.63,43935.85,44004.99,direct,
1641413400,44230.46,43995.24,44004.99,44159.34,direct,
1641413460,44166.9,44036.98,44159.34,44060.14,direct,
1641413520,44261.55,44060.14,44060.14,44216.21,direct,
1641413580,44379.09,44193.58,44216.21,44378.17,direct,
1641413640,44423.74,44286.85,44378.17,44288.55,direct,
1641413700,44398.4,44187.07,44288.55,44372.44,direct,
1641413760,44412.57,44338.23,44372.44,44356.11,direct,
1641413820,44364.31,44293.63,44356.11,44298.15,direct,
1641413880,44313.58,44162.55,44298.15,44221.01,direct,
1641413940,44221.01,44055.94,44221.01,44061.09,direct,
1641414000,44210.52,44039.45,44061.09,44178.51,direct,
1641414060,44195.47,44127.04,44178.51,44133.86,direct,
1641414120,44147.65,44062.45,44133.86,44105.16,direct,
1641414180,44210.58,44067.98,44105.16,44204.37,direct,
1641414240,44373.29,44204.37,44204.37,44370.73,direct,
1641414300,44370.73,44262.15,44370.73,44280.22,direct,
1641414360,44328.63,44249.61,44280.22,44317.42,direct,
1641414420,44334.97,44087.9,44317.42,44101.47,direct,
1641414480,44189.99,43977.9,44101.47,44179.93,direct,
1641414540,44179.93,44103.87,44179.93,44156.17,direct,
1641414600,44156.17,44056.03,44156.17,44115.1,direct,
1641414660,44182.31,44093.16,44115.1,44145.03,direct,
1641414720,44177.82,44076.15,44145.03,44082.22,direct,
1641414780,44213.56,44069.13,44082.22,44203.62,direct,
1641414840,44270.94,44183.78,44203.62,44249.41,direct,
1641414900,44278.49,44220.28,44249.41,44236.6,direct,
1641414960,44245.56,44220.06,44236.6,44222.47,direct,
1641415020,44228.81,44173.07,44222.47,44207.82,direct,
1641415080,44322.99,44207.82,44207.82,44322.47,direct,
1641415140,44342.22,44285.53,44322.47,44306.76,direct,
1641415200,44328.21,44263.75,44306.76,44325.13,direct,
1641415260,44387.34,44314.51,44325.13,44374.12,direct,
1641415320,44377.55,44323.88,44374.12,44333.33,direct,
1641415380,44333.33,44264.71,44333.33,44284.86,direct,
1641415440,44285.13,44170.19,44284.86,44209.11,direct,
1641415500,44233.07,44143.99,44209.11,44232.85,direct,
1641415560,44266.45,44194.3,44232.85,44246.84,direct,
1641415620,44249.96,44149.52,44246.84,44194.66,direct,
1641415680,44206.35,44120.45,44194.66,44122.65,direct,
1641415740,44164.84,44119.67,44122.65,44149.72,direct,
1641415800,44190.61,44114.1,44149.72,44160.21,direct,
1641415860,44178.76,44117.94,44160.21,44124.71,direct,
1641415920,44214.24,44090.03,44124.71,44213.31,direct,
1641415980,44216.17,44102.08,44213.31,44108.15,direct,
1641416040,44127.44,44088.07,44108.15,44093.35,direct,
1641416100,44100.26,43959.86,44093.35,43975.66,direct,
1641416160,44002.3,43935.89,43975.66,43943.38,direct,
1641416220,43958.55,43920.51,43943.38,43925.21,direct,
1641416280,43947.15,43883.94,43925.21,43883.94,direct,
1641416340,44005.56,43882.99,43883.94,43929.35,direct,
1641416400,44136.06,43929.35,43929.35,44136.06,direct,
1641416460,44176.37,44101.68,44136.06,44116.34,direct,
1641416520,44138.09,44094.55,44116.34,44111.5,direct,
1641416580,44139.32,44107.9,44111.5,44115.74,direct,
1641416640,44117.64,44080.66,44115.74,44091.74,direct,
1641416700,44199.14,44091.74,44091.74,44195.51,direct,
1641416760,44297.61,44175.8,44195.51,44277.93,direct,
1641416820,44297.22,44260.18,44277.93,44267.64,direct,
1641416880,44296.12,44211.56,44267.64,44225.82,direct,
1641416940,44247.29,44225.3,44225.82,44225.58,direct,
1641417000,44231.07,44181.86,44225.58,44200.91,direct,
1641417060,44200.91,44124.64,44200.91,44160.65,direct,
1641417120,44180.53,44129.62,44160.65,44176.73,direct,
1641417180,44247.09,44175.81,44176.73,44199.79,direct,
1641417240,44201.85,44152.93,44199.79,44178.52,direct,
1641417300,44181.36,44123.97,44178.52,44128.75,direct,
1641417360,44128.75,44040.07,44128.75,44040.13,direct,
1641417420,44052.88,44023.08,44040.13,44030.43,direct,
1641417480,44089.22,44021.63,44030.43,44084.25,direct,
1641417540,44088.46,44033.48,44084.25,44046.85,direct,
1641417600,44056.19,44027.19,44046.85,44038.82,direct,
1641417660,44121.24,44038.82,44038.82,44121.24,direct,
1641417720,44122.0,44080.76,44121.24,44088.88,direct,
1641417780,44088.88,43962.97,44088.88,43974.09,direct,
1641417840,44022.06,43973.13,43974.09,44017.84,direct,
1641417900,44017.84,43966.32,44017.84,43966.32,direct,
1641417960,43995.15,43937.44,43966.32,43942.34,direct,
